idProposicao,idDeputadoAutor,nomeAutor
2442929,74856.0,Laura Carneiro
2442928,74856.0,Laura Carneiro
2442927,74856.0,Laura Carneiro
2442926,220543.0,Ricardo Ayres
2442925,204518.0,Dr. Frederico
2442924,220556.0,Ana Paula Lima
2442923,88256.0,Clodoaldo Magalhães
2442922,88256.0,Clodoaldo Magalhães
2442921,220586.0,Rafael Brito
2442920,74856.0,Laura Carneiro
2442919,160556.0,Padre João
2442918,160575.0,Erika Kokay
2442917,74159.0,Odair Cunha
2442917,160556.0,Padre João
2442916,220586.0,Rafael Brito
2442915,74856.0,Laura Carneiro
2442914,74856.0,Laura Carneiro
2442914,74159.0,Odair Cunha
2442914,133439.0,André Figueiredo
2442913,139285.0,Lídice da Mata
2442912,139285.0,Lídice da Mata
2442911,229082.0,Lucyana Genésio
2442910,107283.0,Gleisi Hoffmann
2442909,229082.0,Lucyana Genésio
2442908,,Comissão de Desenvolvimento Econômico
2442907,141516.0,Paulo Abi-Ackel
2442906,204378.0,Coronel Chrisóstomo
2442905,160575.0,Erika Kokay
2442904,160556.0,Padre João
2442903,220618.0,Sargento Portugal
2442902,220684.0,Tião Medeiros
2442901,220684.0,Tião Medeiros
2442900,220671.0,Dilvanda Faro
2442899,220546.0,Rodolfo Nogueira
2442899,220655.0,Mario Frias
2442899,156190.0,Marcel van Hattem
2442898,220695.0,Rogéria Santos
2442897,220630.0,Pedro Aihara
2442896,220616.0,Luciano Vieira
2442895,,Comissão de Defesa dos Direitos da Pessoa Idosa
2442894,,Comissão de Defesa dos Direitos da Pessoa Idosa
2442893,,Comissão de Defesa dos Direitos da Pessoa Idosa
2442892,,Comissão de Defesa dos Direitos da Pessoa Idosa
2442891,,Comissão de Defesa dos Direitos da Pessoa Idosa
2442890,,Comissão de Defesa dos Direitos da Pessoa Idosa
2442889,,Comissão de Defesa dos Direitos da Pessoa Idosa
2442888,220618.0,Sargento Portugal
2442887,220618.0,Sargento Portugal
2442886,220659.0,Dayany Bittencourt
2442885,,Comissão de Defesa dos Direitos da Pessoa Idosa
2442884,220659.0,Dayany Bittencourt
2442883,204387.0,Sargento Fahur
2442882,80815.0,Leo Prates
2442882,220529.0,Gilson Daniel
2442881,80815.0,Leo Prates
2442880,123756.0,Antônia Lúcia
2442880,214694.0,Jorge Goetten
2442880,220587.0,Gerlen Diniz
2442880,220531.0,Gilvan Maximo
2442880,220597.0,Thiago Flores
2442880,220588.0,Roberto Duarte
2442880,220566.0,Lêda Borges
2442880,220567.0,Jeferson Rodrigues
2442880,220620.0,Rosângela Reis
2442880,220542.0,Alexandre Guimarães
2442880,220672.0,Henderson Pinto
2442880,220574.0,Cabo Gilberto Silva
2442880,220599.0,Marcelo Crivella
2442880,220549.0,Any Ortiz
2442880,98615.0,Ismael
2442880,98148.0,Cobalchini
2442880,220635.0,Bruno Ganem
2442880,220532.0,Rafael Prudente
2442880,220589.0,Eduardo Velloso
2442880,220551.0,Franciane Bayer
2442880,220686.0,Duarte Jr.
2442880,220601.0,Washington Quaquá
2442880,165470.0,Rodrigo Valadares
2442880,220526.0,Gilvan da Federal
2442880,220575.0,Sonize Barbosa
2442880,220666.0,Coronel Meira
2442880,220591.0,Meire Serafim
2442880,153423.0,Renilce Nicodemos
2442880,220552.0,Zucco
2442880,220607.0,Max Lemos
2442880,220713.0,Saullo Vianna
2442880,220690.0,Capitão Alden
2442880,220691.0,Diego Coronel
2442880,91228.0,Waldemar Oliveira
2442880,220673.0,Delegado Caveira
2442880,220545.0,Filipe Martins
2442880,220536.0,Zé Haroldo Cathedral
2442880,220625.0,Delegada Ione
2442880,220674.0,Dra. Alessandra Haber
2442880,220568.0,Gustavo Gayer
2442880,220569.0,Silvye Alves
2442880,220695.0,Rogéria Santos
2442880,220610.0,Dr. Fernando Máximo
2442880,220714.0,Adail Filho
2442880,220611.0,General Pazuello
2442880,220576.0,Alfredo Gaspar
2442880,220547.0,Marcos Pollon
2442880,220534.0,Fred Linhares
2442880,220659.0,Dayany Bittencourt
2442880,180214.0,Pastor Diniz
2442880,220697.0,Jadyel Alencar
2442880,220595.0,Coronel Fernanda
2442880,220612.0,Bebeto
2442880,220613.0,Roberto Monteiro Pai
2442880,220537.0,Helena Lima
2442880,220538.0,Albuquerque
2442880,220571.0,Daniel Agrobom
2442880,220558.0,Zé Trovão
2442880,220628.0,Mauricio do Vôlei
2442880,220579.0,Silvia Waiãpi
2442880,220649.0,Delegado da Cunha
2442880,220592.0,Zezinho Barbary
2442880,220580.0,Professora Goreth
2442880,220617.0,Murillo Gouvea
2442880,220629.0,Dandara
2442880,220667.0,Pedro Campos
2442880,220528.0,Dr. Victor Linhalis
2442880,220630.0,Pedro Aihara
2442880,220529.0,Gilson Daniel
2442880,220563.0,Icaro de Valmir
2442880,220654.0,Delegado Paulo Bilynskyj
2442880,220564.0,Yandra Moura
2442880,161440.0,Pezenti
2442880,220583.0,Delegado Fabio Costa
2442880,220655.0,Mario Frias
2442880,220540.0,Duda Ramos
2442880,74084.0,Raimundo Santos
2442880,74090.0,Átila Lins
2442880,74317.0,Júlio Cesar
2442880,73768.0,Dilceu Sperafico
2442880,74356.0,Silas Câmara
2442880,74454.0,Eunício Oliveira
2442880,74585.0,Lincoln Portela
2442880,74467.0,Damião Feliciano
2442880,73486.0,Pompeo de Mattos
2442880,73579.0,Alberto Fraga
2442880,73692.0,Osmar Terra
2442880,74383.0,Giacobo
2442880,74253.0,Julio Lopes
2442880,74270.0,Gilberto Nascimento
2442880,74273.0,Jefferson Campos
2442880,74262.0,Carlos Sampaio
2442880,74161.0,Reginaldo Lopes
2442880,74376.0,Vander Loubet
2442880,136811.0,Afonso Hamm
2442880,141408.0,Cleber Verde
2442880,141456.0,Jilmar Tatto
2442880,141398.0,Carlos Zarattini
2442880,160666.0,Félix Mendonça Júnior
2442880,62881.0,Danilo Forte
2442880,160640.0,Eros Biondini
2442880,160758.0,Domingos Sávio
2442880,160642.0,Pastor Eurico
2442880,160512.0,Aureo Ribeiro
2442880,160601.0,Pr. Marco Feliciano
2442880,160976.0,Tiririca
2442880,160558.0,Paulo Freire Costa
2442880,92776.0,Stefano Aguiar
2442880,166402.0,Magda Mofatto
2442880,204553.0,Pastor Sargento Isidório
2442880,178866.0,Luizianne Lins
2442880,178881.0,Aluisio Mendes
2442880,178887.0,Rubens Pereira Júnior
2442880,178895.0,Misael Varella
2442880,178908.0,Delegado Éder Mauro
2442880,178929.0,Diego Garcia
2442880,178934.0,Toninho Wandscheer
2442880,178947.0,Sóstenes Cavalcante
2442880,178954.0,Lucio Mosquini
2442880,92346.0,Eduardo Bolsonaro
2442880,178993.0,Carlos Henrique Gaguim
2442880,204481.0,Dr. Jaziel
2442880,204387.0,Sargento Fahur
2442880,204485.0,Luiz Carlos Motta
2442880,204560.0,Adolfo Viana
2442880,92102.0,Leur Lomanto Júnior
2442880,204486.0,Mauro Benevides Filho
2442880,204390.0,Professor Alcides
2442880,204491.0,Gilberto Abramo
2442880,198197.0,Greyce Elias
2442880,98057.0,Lafayette de Andrada
2442880,204497.0,Júnior Ferrari
2442880,204423.0,André Ferreira
2442880,204396.0,Vermelho
2442880,204398.0,Felipe Francischini
2442880,204441.0,Otoni de Paula
2442880,204504.0,Cezinha de Madureira
2442880,204511.0,David Soares
2442880,204512.0,Delegado Marcelo Freitas
2442880,204367.0,Daniel Freitas
2442880,204410.0,Luisa Canziani
2442880,204455.0,Luiz Lima
2442880,204456.0,Gutemberg Reis
2442880,204526.0,Luiz Philippe de Orleans e Bragança
2442880,205550.0,Jorge Braz
2442880,204374.0,Bia Kicis
2442880,109429.0,Benes Leocádio
2442880,204472.0,José Medeiros
2442880,204473.0,General Girão
2442880,204416.0,Sanderson
2442880,204419.0,Glaustin da Fokus
2442880,204541.0,Eduardo Bismarck
2442880,215043.0,Josivaldo Jp
2442880,204571.0,Alex Santana
2442880,204572.0,Capitão Alberto Neto
2442880,122974.0,Pedro Lucas Fernandes
2442880,204550.0,Júnior Mano
2442880,204388.0,Bibo Nunes
2442880,221328.0,Adilson Barroso
2442880,222142.0,Coronel Telhada
2442880,103758.0,Luciano Azevedo
2442880,224117.0,Gabriel Mota
2442880,224333.0,Welter
2442880,205865.0,Reinhold Stephanes
2442880,218086.0,Ely Santos
2442880,226708.0,Dr. Allan Garcês
2442880,204422.0,Ossesio Silva
2442880,226837.0,Saulo Pedroso
2442880,227433.0,Douglas Viegas
2442880,223398.0,Ulisses Guimarães
2442880,228837.0,Juliana Kolankiewicz
2442879,204422.0,Ossesio Silva
2442878,204422.0,Ossesio Silva
2442877,204462.0,Chris Tonietto
2442876,220619.0,Delegado Ramagem
2442875,204559.0,Zé Neto
2442874,220619.0,Delegado Ramagem
2442873,220583.0,Delegado Fabio Costa
2442872,141450.0,Hugo Leal
2442871,220543.0,Ricardo Ayres
2442870,204372.0,Julio Cesar Ribeiro
2442869,204372.0,Julio Cesar Ribeiro
2442868,74159.0,Odair Cunha
2442867,80815.0,Leo Prates
2442866,220686.0,Duarte Jr.
2442865,220559.0,Julia Zanatta
2442864,204528.0,Adriana Ventura
2442863,220547.0,Marcos Pollon
2442862,204559.0,Zé Neto
2442861,139285.0,Lídice da Mata
2442860,160161.0,Marcelo Queiroz
2442859,220623.0,Duda Salabert
2442858,220623.0,Duda Salabert
2442857,228941.0,Daniel José
2442856,204473.0,General Girão
2442855,220538.0,Albuquerque
2442854,165470.0,Rodrigo Valadares
2442854,204416.0,Sanderson
2442853,74856.0,Laura Carneiro
2442852,178871.0,Evair Vieira de Melo
2442851,178871.0,Evair Vieira de Melo
2442850,178871.0,Evair Vieira de Melo
2442849,220586.0,Rafael Brito
2442848,,Comissão de Relações Exteriores e de Defesa Nacional
2442847,220708.0,Gabriel Nunes
2442846,178858.0,Mário Negromonte Jr.
2442845,178858.0,Mário Negromonte Jr.
2442844,220696.0,Ivoneide Caetano
2442844,220645.0,Erika Hilton
2442843,204398.0,Felipe Francischini
2442842,160512.0,Aureo Ribeiro
2442841,204369.0,Caroline de Toni
2442840,,Comissão de Relações Exteriores e de Defesa Nacional
2442839,204528.0,Adriana Ventura
2442838,,"Comissão de Direitos Humanos, Minorias e Igualdade Racial"
2442837,,"Comissão de Direitos Humanos, Minorias e Igualdade Racial"
2442836,220619.0,Delegado Ramagem
2442835,220619.0,Delegado Ramagem
2442834,204488.0,Célio Studart
2442833,,Comissão de Educação
2442832,,Comissão de Educação
2442831,,Comissão de Educação
2442830,,Comissão de Educação
2442829,,Comissão de Educação
2442828,204462.0,Chris Tonietto
2442827,220657.0,André Fernandes
2442826,220551.0,Franciane Bayer
2442825,74041.0,Luiz Couto
2442824,204495.0,Airton Faleiro
2442823,204535.0,Sâmia Bomfim
2442822,220551.0,Franciane Bayer
2442821,220551.0,Franciane Bayer
2442820,220695.0,Rogéria Santos
2442819,98057.0,Lafayette de Andrada
2442818,220577.0,Augusto Puppio
2442817,220654.0,Delegado Paulo Bilynskyj
2442816,74858.0,Lindbergh Farias
2442815,220658.0,Luiz Gastão
2442814,220658.0,Luiz Gastão
2442813,178854.0,Elmar Nascimento
2442812,160553.0,Antonio Brito
2442811,80815.0,Leo Prates
2442809,,Senado Federal
2442808,,Senado Federal
2442807,,Senado Federal
2442806,160512.0,Aureo Ribeiro
2442805,160512.0,Aureo Ribeiro
2442804,160512.0,Aureo Ribeiro
2442803,,Senado Federal
2442802,,Senado Federal
2442801,,Senado Federal
2442800,,Senado Federal
2442799,,Senado Federal
2442798,,Senado Federal
2442797,,Senado Federal
2442796,,Senado Federal
2442795,204404.0,Lucas Redecker
2442794,,Senado Federal
2442793,,Senado Federal
2442792,165470.0,Rodrigo Valadares
2442792,204416.0,Sanderson
2442791,,Senado Federal
2442790,,Senado Federal
2442789,220558.0,Zé Trovão
2442788,74057.0,Alice Portugal
2442787,,Comissão de Trabalho
2442786,,Comissão de Trabalho
2442785,,Comissão de Trabalho
2442784,,Comissão de Trabalho
2442783,,Comissão de Trabalho
2442782,,Comissão de Trabalho
2442781,,Comissão de Trabalho
2442780,178871.0,Evair Vieira de Melo
2442779,220715.0,Amom Mandel
2442778,220715.0,Amom Mandel
2442777,220701.0,Delegado Matheus Laiola
2442776,220701.0,Delegado Matheus Laiola
2442775,220590.0,Coronel Ulysses
2442774,220595.0,Coronel Fernanda
2442773,220595.0,Coronel Fernanda
2442772,226837.0,Saulo Pedroso
2442771,226837.0,Saulo Pedroso
2442770,178937.0,Altineu Côrtes
2442769,220546.0,Rodolfo Nogueira
2442768,220547.0,Marcos Pollon
2442767,220546.0,Rodolfo Nogueira
2442766,220552.0,Zucco
2442765,220528.0,Dr. Victor Linhalis
2442764,220701.0,Delegado Matheus Laiola
2442763,220701.0,Delegado Matheus Laiola
2442762,220701.0,Delegado Matheus Laiola
2442761,226708.0,Dr. Allan Garcês
2442760,220701.0,Delegado Matheus Laiola
2442759,74856.0,Laura Carneiro
2442758,220715.0,Amom Mandel
2442757,226708.0,Dr. Allan Garcês
2442756,160575.0,Erika Kokay
2442755,74856.0,Laura Carneiro
2442754,220715.0,Amom Mandel
2442753,226708.0,Dr. Allan Garcês
2442752,74856.0,Laura Carneiro
2442751,74856.0,Laura Carneiro
2442750,74856.0,Laura Carneiro
2442749,,Senado Federal
2442748,,Comissão de Constituição e Justiça e de Cidadania
2442747,220640.0,Juliana Cardoso
2442746,220640.0,Juliana Cardoso
2442745,220715.0,Amom Mandel
2442744,220576.0,Alfredo Gaspar
2442743,,Senado Federal
2442742,220529.0,Gilson Daniel
2442741,,Senado Federal
2442740,,Senado Federal
2442739,,Senado Federal
2442738,220555.0,Daiana Santos
2442738,178987.0,Orlando Silva
2442737,,Senado Federal
2442736,220586.0,Rafael Brito
2442735,,Senado Federal
2442734,220559.0,Julia Zanatta
2442733,98148.0,Cobalchini
2442732,,Senado Federal
2442731,220557.0,Daniela Reinehr
2442730,220715.0,Amom Mandel
2442729,141555.0,Vinicius Carvalho
2442728,73441.0,Celso Russomanno
2442727,141555.0,Vinicius Carvalho
2442726,204410.0,Luisa Canziani
2442725,204535.0,Sâmia Bomfim
2442724,204535.0,Sâmia Bomfim
2442723,204535.0,Sâmia Bomfim
2442722,,Comissão do Esporte
2442721,,Comissão do Esporte
2442720,,Comissão do Esporte
2442719,,Comissão do Esporte
2442718,,Comissão do Esporte
2442717,,Comissão do Esporte
2442716,,Comissão do Esporte
2442715,,Comissão do Esporte
2442714,,Comissão do Esporte
2442713,160161.0,Marcelo Queiroz
2442712,160161.0,Marcelo Queiroz
2442711,136811.0,Afonso Hamm
2442710,204459.0,Daniela do Waguinho
2442709,204536.0,Kim Kataguiri
2442708,204534.0,Tabata Amaral
2442707,220715.0,Amom Mandel
2442706,74478.0,Luciano Bivar
2442705,74478.0,Luciano Bivar
2442704,74478.0,Luciano Bivar
2442703,74478.0,Luciano Bivar
2442702,74478.0,Luciano Bivar
2442701,74478.0,Luciano Bivar
2442700,98057.0,Lafayette de Andrada
2442699,74478.0,Luciano Bivar
2442698,220618.0,Sargento Portugal
2442697,74478.0,Luciano Bivar
2442696,74478.0,Luciano Bivar
2442695,157130.0,Túlio Gadêlha
2442694,74478.0,Luciano Bivar
2442693,74478.0,Luciano Bivar
2442692,98057.0,Lafayette de Andrada
2442691,220640.0,Juliana Cardoso
2442691,220700.0,Florentino Neto
2442691,220548.0,Camila Jara
2442691,74858.0,Lindbergh Farias
2442691,178986.0,Nilto Tatto
2442691,191923.0,Flávio Nogueira
2442691,209189.0,Joseildo Ramos
2442691,204492.0,Paulo Guedes
2442691,107283.0,Gleisi Hoffmann
2442691,188097.0,Merlong Solano
2442690,,Comissão de Constituição e Justiça e de Cidadania
2442689,,Comissão de Constituição e Justiça e de Cidadania
2442688,,Comissão de Constituição e Justiça e de Cidadania
2442687,,Comissão de Constituição e Justiça e de Cidadania
2442686,,Comissão de Constituição e Justiça e de Cidadania
2442685,91228.0,Waldemar Oliveira
2442685,204436.0,Isnaldo Bulhões Jr.
2442685,204573.0,Otto Alencar Filho
2442684,,Comissão de Constituição e Justiça e de Cidadania
2442683,,Comissão de Constituição e Justiça e de Cidadania
2442682,,Comissão de Constituição e Justiça e de Cidadania
2442681,74478.0,Luciano Bivar
2442680,,Comissão de Constituição e Justiça e de Cidadania
2442679,,Comissão de Constituição e Justiça e de Cidadania
2442678,,Comissão de Constituição e Justiça e de Cidadania
2442677,,Comissão de Constituição e Justiça e de Cidadania
2442676,,Comissão de Constituição e Justiça e de Cidadania
2442675,,Comissão de Constituição e Justiça e de Cidadania
2442674,,Comissão de Constituição e Justiça e de Cidadania
2442673,,Comissão de Constituição e Justiça e de Cidadania
2442672,,Comissão de Constituição e Justiça e de Cidadania
2442671,,Comissão de Constituição e Justiça e de Cidadania
2442670,,Comissão de Constituição e Justiça e de Cidadania
2442669,,Comissão de Constituição e Justiça e de Cidadania
2442668,,Comissão de Constituição e Justiça e de Cidadania
2442667,,Comissão de Constituição e Justiça e de Cidadania
2442666,220576.0,Alfredo Gaspar
2442665,,Comissão de Constituição e Justiça e de Cidadania
2442664,,Comissão de Constituição e Justiça e de Cidadania
2442663,,Comissão de Constituição e Justiça e de Cidadania
2442662,,Comissão de Constituição e Justiça e de Cidadania
2442661,,Comissão de Constituição e Justiça e de Cidadania
2442660,,Comissão de Constituição e Justiça e de Cidadania
2442659,,Comissão de Constituição e Justiça e de Cidadania
2442658,,Comissão de Constituição e Justiça e de Cidadania
2442657,,Comissão de Constituição e Justiça e de Cidadania
2442656,,Comissão de Constituição e Justiça e de Cidadania
2442655,,Comissão de Constituição e Justiça e de Cidadania
2442654,,Comissão de Constituição e Justiça e de Cidadania
2442653,,Comissão de Constituição e Justiça e de Cidadania
2442652,,Comissão de Constituição e Justiça e de Cidadania
2442651,,Comissão de Constituição e Justiça e de Cidadania
2442650,,Comissão de Constituição e Justiça e de Cidadania
2442649,,Comissão de Constituição e Justiça e de Cidadania
2442648,,Comissão de Constituição e Justiça e de Cidadania
2442647,,Comissão de Constituição e Justiça e de Cidadania
2442646,,Comissão de Constituição e Justiça e de Cidadania
2442645,,Comissão de Constituição e Justiça e de Cidadania
2442644,,Comissão de Constituição e Justiça e de Cidadania
2442643,,Comissão de Constituição e Justiça e de Cidadania
2442642,,Comissão de Constituição e Justiça e de Cidadania
2442641,,Comissão de Constituição e Justiça e de Cidadania
2442640,,Comissão de Constituição e Justiça e de Cidadania
2442639,,Comissão de Constituição e Justiça e de Cidadania
2442638,,Comissão de Constituição e Justiça e de Cidadania
2442637,,Comissão de Constituição e Justiça e de Cidadania
2442636,,Comissão de Constituição e Justiça e de Cidadania
2442635,,Comissão de Constituição e Justiça e de Cidadania
2442634,,Comissão de Constituição e Justiça e de Cidadania
2442633,,Comissão de Constituição e Justiça e de Cidadania
2442632,,Comissão de Constituição e Justiça e de Cidadania
2442631,,Comissão de Constituição e Justiça e de Cidadania
2442630,,Comissão de Constituição e Justiça e de Cidadania
2442629,,Comissão de Constituição e Justiça e de Cidadania
2442628,,Comissão de Constituição e Justiça e de Cidadania
2442627,,Comissão de Constituição e Justiça e de Cidadania
2442626,,Comissão de Constituição e Justiça e de Cidadania
2442625,,Comissão de Constituição e Justiça e de Cidadania
2442624,,Comissão de Constituição e Justiça e de Cidadania
2442623,,Comissão de Constituição e Justiça e de Cidadania
2442622,,Comissão de Constituição e Justiça e de Cidadania
2442621,,Comissão de Constituição e Justiça e de Cidadania
2442620,,Comissão de Constituição e Justiça e de Cidadania
2442619,,Comissão de Constituição e Justiça e de Cidadania
2442618,,Comissão de Constituição e Justiça e de Cidadania
2442617,,Comissão de Constituição e Justiça e de Cidadania
2442616,,Comissão de Constituição e Justiça e de Cidadania
2442615,,Comissão de Constituição e Justiça e de Cidadania
2442614,,Comissão de Constituição e Justiça e de Cidadania
2442613,,Comissão de Constituição e Justiça e de Cidadania
2442612,,Comissão de Constituição e Justiça e de Cidadania
2442611,,Comissão de Constituição e Justiça e de Cidadania
2442610,,Comissão de Constituição e Justiça e de Cidadania
2442609,204462.0,Chris Tonietto
2442608,,Comissão de Constituição e Justiça e de Cidadania
2442607,,Comissão de Constituição e Justiça e de Cidadania
2442606,221378.0,Reginete Bispo
2442605,,Comissão de Constituição e Justiça e de Cidadania
2442604,,Comissão de Constituição e Justiça e de Cidadania
2442603,,Comissão de Constituição e Justiça e de Cidadania
2442600,220547.0,Marcos Pollon
2442599,160569.0,Waldenor Pereira
2442598,220686.0,Duarte Jr.
2442596,160569.0,Waldenor Pereira
2442595,220667.0,Pedro Campos
2442594,220649.0,Delegado da Cunha
2442593,204526.0,Luiz Philippe de Orleans e Bragança
2442592,,Comissão da Amazônia e dos Povos Originários e Tradicionais
2442591,,Comissão da Amazônia e dos Povos Originários e Tradicionais
2442590,220629.0,Dandara
2442589,220629.0,Dandara
2442588,220623.0,Duda Salabert
2442587,220576.0,Alfredo Gaspar
2442586,73778.0,Luiz Carlos Hauly
2442585,92346.0,Eduardo Bolsonaro
2442585,204411.0,Filipe Barros
2442585,204472.0,José Medeiros
2442583,220574.0,Cabo Gilberto Silva
2442582,74856.0,Laura Carneiro
2442581,220547.0,Marcos Pollon
2442580,220547.0,Marcos Pollon
2442579,204412.0,Dr. Zacharias Calil
2442578,220653.0,Fábio Teruel
2442577,220547.0,Marcos Pollon
2442576,204441.0,Otoni de Paula
2442575,204441.0,Otoni de Paula
2442574,220695.0,Rogéria Santos
2442573,220700.0,Florentino Neto
2442572,220568.0,Gustavo Gayer
2442571,220695.0,Rogéria Santos
2442570,220568.0,Gustavo Gayer
2442569,220568.0,Gustavo Gayer
2442568,74856.0,Laura Carneiro
2442567,220568.0,Gustavo Gayer
2442566,220568.0,Gustavo Gayer
2442565,220568.0,Gustavo Gayer
2442564,,Comissão de Desenvolvimento Urbano
2442563,,Comissão da Amazônia e dos Povos Originários e Tradicionais
2442562,74856.0,Laura Carneiro
2442561,,Comissão da Amazônia e dos Povos Originários e Tradicionais
2442560,74856.0,Laura Carneiro
2442559,,Comissão da Amazônia e dos Povos Originários e Tradicionais
2442557,220645.0,Erika Hilton
2442555,98057.0,Lafayette de Andrada
2442554,98057.0,Lafayette de Andrada
2442553,178835.0,Afonso Motta
2442552,178854.0,Elmar Nascimento
2442551,220576.0,Alfredo Gaspar
2442550,220656.0,Fernanda Pessoa
2442549,160512.0,Aureo Ribeiro
2442548,220657.0,André Fernandes
2442548,220526.0,Gilvan da Federal
2442548,220547.0,Marcos Pollon
2442548,220654.0,Delegado Paulo Bilynskyj
2442548,220530.0,Messias Donato
2442548,220655.0,Mario Frias
2442548,73579.0,Alberto Fraga
2442548,178871.0,Evair Vieira de Melo
2442548,178908.0,Delegado Éder Mauro
2442548,204387.0,Sargento Fahur
2442548,204472.0,José Medeiros
2442548,204479.0,Nicoletti
2442548,205865.0,Reinhold Stephanes
2442547,220598.0,Tarcísio Motta
2442546,204412.0,Dr. Zacharias Calil
2442545,204491.0,Gilberto Abramo
2442544,220547.0,Marcos Pollon
2442543,220539.0,Defensor Stélio Dener
2442542,220539.0,Defensor Stélio Dener
2442541,204560.0,Adolfo Viana
2442540,,Plenário
2442539,220631.0,Samuel Viana
2442538,204518.0,Dr. Frederico
2442537,220574.0,Cabo Gilberto Silva
2442536,204518.0,Dr. Frederico
2442535,220572.0,Marussa Boldrin
2442534,,Plenário
2442533,220572.0,Marussa Boldrin
2442532,204528.0,Adriana Ventura
2442531,220686.0,Duarte Jr.
2442530,,Plenário
2442529,,Plenário
2442528,160512.0,Aureo Ribeiro
2442527,178993.0,Carlos Henrique Gaguim
2442526,220695.0,Rogéria Santos
2442525,,Senado Federal - Astronauta Marcos Pontes
2442524,220563.0,Icaro de Valmir
2442523,220563.0,Icaro de Valmir
2442522,204560.0,Adolfo Viana
2442521,220588.0,Roberto Duarte
2442518,220633.0,Ricardo Salles
2442516,74856.0,Laura Carneiro
2442515,74856.0,Laura Carneiro
2442514,,Senado Federal - Mara Gabrilli
2442513,178975.0,Baleia Rossi
2442512,178975.0,Baleia Rossi
2442510,160758.0,Domingos Sávio
2442509,160600.0,Arthur Oliveira Maia
2442507,74856.0,Laura Carneiro
2442505,178871.0,Evair Vieira de Melo
2442501,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442500,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442499,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442498,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442497,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442496,178871.0,Evair Vieira de Melo
2442495,178871.0,Evair Vieira de Melo
2442494,,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"
2442493,,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"
2442492,178871.0,Evair Vieira de Melo
2442491,,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"
2442490,,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"
2442489,,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"
2442488,,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural"
2442487,178871.0,Evair Vieira de Melo
2442485,178871.0,Evair Vieira de Melo
2442484,178871.0,Evair Vieira de Melo
2442483,,Comissão de Finanças e Tributação
2442482,,Comissão de Finanças e Tributação
2442481,,Comissão de Finanças e Tributação
2442480,,Comissão de Finanças e Tributação
2442479,,Comissão de Finanças e Tributação
2442478,,Comissão de Finanças e Tributação
2442477,,Comissão de Finanças e Tributação
2442476,,Comissão de Finanças e Tributação
2442475,220574.0,Cabo Gilberto Silva
2442474,,Comissão de Finanças e Tributação
2442473,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442472,220669.0,Lula da Fonte
2442471,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442470,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442469,,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"
2442468,220684.0,Tião Medeiros
2442468,220666.0,Coronel Meira
2442468,220552.0,Zucco
2442468,136811.0,Afonso Hamm
2442468,156190.0,Marcel van Hattem
2442467,220608.0,Cristiane Lopes
2442466,160673.0,Giovani Cherini
2442465,141391.0,Arnaldo Jardim
2442464,74856.0,Laura Carneiro
2442463,220666.0,Coronel Meira
2442463,220546.0,Rodolfo Nogueira
2442463,161550.0,Emidinho Madeira
2442463,156190.0,Marcel van Hattem
2442463,204472.0,José Medeiros
2442462,73441.0,Celso Russomanno
2442461,160758.0,Domingos Sávio
2442460,,Plenário
2442459,220654.0,Delegado Paulo Bilynskyj
2442458,,Comissão de Meio Ambiente e Desenvolvimento Sustentável
2442457,,Comissão de Meio Ambiente e Desenvolvimento Sustentável
2442456,,Comissão de Meio Ambiente e Desenvolvimento Sustentável
2442455,,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 44, de 2023, do Sr. Bibo Nunes e outros, que ""adiciona o parágrafo 9ºB ao artigo 166 da Constituição Federal para permitir o emendamento em reserva, de 5% para o uso em catástrofes e emergências naturais"""
2442454,,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 44, de 2023, do Sr. Bibo Nunes e outros, que ""adiciona o parágrafo 9ºB ao artigo 166 da Constituição Federal para permitir o emendamento em reserva, de 5% para o uso em catástrofes e emergências naturais"""
2442453,,Comissão de Meio Ambiente e Desenvolvimento Sustentável
2442452,220695.0,Rogéria Santos
2442451,,Comissão de Meio Ambiente e Desenvolvimento Sustentável
2442450,,Comissão de Meio Ambiente e Desenvolvimento Sustentável
2442449,204374.0,Bia Kicis
2442448,74856.0,Laura Carneiro
2442447,74856.0,Laura Carneiro
2442446,74856.0,Laura Carneiro
