"uri";"id";"dataHora";"codTipoProfissao";"titulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160517";"160517";"2016-05-09T17:36:42";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160516";"160516";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160515";"160515";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160514";"160514";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160513";"160513";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160512";"160512";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160511";"160511";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160511";"160511";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160510";"160510";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160509";"160509";"2018-08-14T16:36:39";"74";"Bancário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160509";"160509";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160508";"160508";"2018-08-14T16:36:39";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160508";"160508";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160426";"160426";"2015-01-16T10:51:23";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160426";"160426";"2015-01-16T10:51:23";"337";"Músico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160396";"160396";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160396";"160396";"2018-08-14T16:36:39";"113";"Consultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160396";"160396";"2018-08-14T16:36:39";"101";"Comerciário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160365";"160365";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160318";"160318";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160317";"160317";"2022-09-29T14:44:32";"74";"Bancário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160317";"160317";"2022-09-29T14:44:47";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/160161";"160161";"2022-11-16T10:42:21";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159265";"159265";"2018-08-14T16:36:39";"391";"Professora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159265";"159265";"2018-08-14T16:36:39";"1";"Administradora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159264";"159264";"2018-08-14T16:36:39";"881";"Profissional técnico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159264";"159264";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159263";"159263";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159262";"159262";"2022-08-23T16:06:42";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159262";"159262";"2022-08-23T16:06:46";"360";"Pastor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159261";"159261";"2022-08-23T16:04:44";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159261";"159261";"2022-08-23T16:05:23";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159260";"159260";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159260";"159260";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159259";"159259";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159259";"159259";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159258";"159258";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159258";"159258";"2018-08-14T16:36:39";"277";"Industriário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159257";"159257";"2022-08-23T16:55:57";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159238";"159238";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159238";"159238";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159237";"159237";"2018-08-14T16:36:39";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159058";"159058";"2022-08-23T16:40:32";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/159058";"159058";"2022-09-29T14:48:52";"364";"Pecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/158328";"158328";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/158328";"158328";"2018-08-14T16:36:39";"74";"Bancário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/157225";"157225";"";"0";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/157130";"157130";"2018-11-19T13:36:07";"113";"Consultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156634";"156634";"2022-08-23T16:07:44";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"156190";"2018-11-16T11:22:47";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"156190";"2018-11-16T11:22:47";"283";"Jornaleiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"156190";"2018-11-16T11:22:47";"94";"Cientista político"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"156190";"2018-11-16T11:22:47";"441";"Secretário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"156190";"2018-11-16T11:22:47";"148";"Desenhista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"156190";"2018-11-16T11:22:47";"113";"Consultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"156190";"2018-11-16T11:22:47";"503";"Tradutor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"156190";"2018-11-16T11:22:47";"221";"Escritor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/155920";"155920";"2022-08-23T16:24:50";"123";"Contador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154997";"154997";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154997";"154997";"2018-08-14T16:36:39";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154996";"154996";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154996";"154996";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154919";"154919";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154919";"154919";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154739";"154739";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154734";"154734";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154417";"154417";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154417";"154417";"2018-08-24T15:55:24";"878";"Policial"
"https://dadosabertos.camara.leg.br/api/v2/deputados/154178";"154178";"2018-08-14T16:36:39";"101";"Comerciário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/153423";"153423";"2022-11-17T15:31:13";"266";"Gestora pública"
"https://dadosabertos.camara.leg.br/api/v2/deputados/153384";"153384";"2018-08-14T16:36:39";"391";"Professora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152865";"152865";"2021-02-25T14:10:29";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152865";"152865";"2021-02-25T14:10:40";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152611";"152611";"2018-08-14T16:36:39";"101";"Comerciário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152610";"152610";"2015-12-08T12:41:02";"266";"Gestor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152609";"152609";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152608";"152608";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152608";"152608";"2018-08-14T16:36:39";"880";"Profissional gráfico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152607";"152607";"2018-08-14T16:36:39";"364";"Pecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152607";"152607";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152606";"152606";"2022-08-23T16:11:50";"878";"Policial"
"https://dadosabertos.camara.leg.br/api/v2/deputados/152605";"152605";"2021-02-18T13:38:42";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151965";"151965";"2015-05-13T17:03:47";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151249";"151249";"2018-08-14T16:36:39";"101";"Comerciário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151214";"151214";"2018-08-14T16:36:39";"373";"Piscicultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151214";"151214";"2018-08-14T16:36:39";"459";"Tabelião"
"https://dadosabertos.camara.leg.br/api/v2/deputados/151208";"151208";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150876";"150876";"2018-08-14T16:36:39";"18";"Agropecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150876";"150876";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150635";"150635";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150634";"150634";"2018-08-14T16:36:39";"360";"Pastor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150634";"150634";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"150418";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"150418";"2018-11-19T14:58:57";"266";"Gestor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/149327";"149327";"2018-08-14T16:36:39";"878";"Policial"
"https://dadosabertos.camara.leg.br/api/v2/deputados/149293";"149293";"2018-08-14T16:36:39";"101";"Comerciário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/148295";"148295";"";"0";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/148134";"148134";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/147975";"147975";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/147975";"147975";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/147653";"147653";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/147653";"147653";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146949";"146949";"2018-08-14T16:36:39";"449";"Servidora pública"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146829";"146829";"2021-02-22T15:35:48";"318";"Médico veterinário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146829";"146829";"2021-02-22T15:35:55";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146788";"146788";"2015-04-07T17:07:07";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146613";"146613";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146308";"146308";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146307";"146307";"2018-08-14T16:36:39";"12";"Agricultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/146307";"146307";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/145895";"145895";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/144523";"144523";"2021-02-22T15:30:01";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143942";"143942";"2023-08-04T17:26:50";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143632";"143632";"2019-10-15T11:36:09";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143254";"143254";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143253";"143253";"2018-08-14T16:36:39";"337";"Músico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143253";"143253";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143253";"143253";"2018-08-14T16:36:39";"12";"Agricultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/143084";"143084";"2018-12-14T09:29:50";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141870";"141870";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141563";"141563";"2015-02-19T15:04:00";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141563";"141563";"2015-02-19T15:04:11";"878";"Policial"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141562";"141562";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141561";"141561";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141560";"141560";"2018-03-23T10:08:49";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141559";"141559";"2018-08-14T16:36:39";"12";"Agricultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141559";"141559";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141558";"141558";"2018-08-14T16:36:39";"318";"Médico veterinário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141557";"141557";"2018-08-14T16:36:39";"364";"Pecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141557";"141557";"2018-08-14T16:36:39";"56";"Avicultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141557";"141557";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141557";"141557";"2018-08-14T16:36:39";"101";"Comerciário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141556";"141556";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141556";"141556";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"141555";"2015-01-16T10:59:22";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"141555";"2015-01-16T10:59:22";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"141555";"2015-01-16T10:59:22";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"141555";"2015-01-16T10:59:22";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141554";"141554";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141554";"141554";"2018-08-14T16:36:39";"877";"Piloto"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141554";"141554";"2018-08-14T16:36:39";"18";"Agropecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141553";"141553";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141553";"141553";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"141552";"2022-08-02T10:54:49";"220";"Engraxate"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"141552";"2022-08-02T10:54:50";"506";"Vendedor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"141552";"2022-08-02T10:54:50";"49";"Auxiliar de escritório"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"141552";"2022-08-02T10:54:50";"73";"Balconista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"141552";"2022-08-02T10:54:50";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"141552";"2022-08-02T10:54:50";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"141552";"2022-08-02T10:54:50";"138";"Defensor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141552";"141552";"2022-08-02T10:54:50";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141551";"141551";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141550";"141550";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141549";"141549";"";"0";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/141548";"141548";"2018-08-14T16:36:39";"449";"Servidora pública"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141547";"141547";"2018-08-14T16:36:39";"318";"Médica veterinária"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141546";"141546";"2018-08-14T16:36:39";"419";"Psicóloga"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141545";"141545";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141543";"141543";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141542";"141542";"2021-02-23T11:06:21";"506";"Vendedor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141541";"141541";"2018-08-14T16:36:39";"881";"Profissional técnico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141541";"141541";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141540";"141540";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141540";"141540";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141539";"141539";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141538";"141538";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141537";"141537";"2018-08-14T16:36:39";"18";"Agropecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141537";"141537";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141537";"141537";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141536";"141536";"2015-01-31T09:30:12";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141535";"141535";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141535";"141535";"2018-08-14T16:36:39";"180";"Empregado público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141535";"141535";"2018-08-14T16:36:39";"855";"Assessor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141535";"141535";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141535";"141535";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141535";"141535";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141534";"141534";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141533";"141533";"2018-08-14T16:36:39";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141532";"141532";"2017-03-09T08:42:00";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"141531";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"141531";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141530";"141530";"2018-10-03T14:48:34";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141530";"141530";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141530";"141530";"2018-08-24T15:25:27";"360";"Pastor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141530";"141530";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141530";"141530";"2018-08-14T16:36:39";"221";"Escritor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141529";"141529";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141528";"141528";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141528";"141528";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141527";"141527";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141527";"141527";"2018-08-14T16:36:39";"277";"Industriário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141527";"141527";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141526";"141526";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141525";"141525";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141524";"141524";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141524";"141524";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141524";"141524";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141523";"141523";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141522";"141522";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141522";"141522";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141521";"141521";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141521";"141521";"2018-08-14T16:36:39";"496";"Teólogo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141521";"141521";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141520";"141520";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141519";"141519";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141519";"141519";"2018-08-14T16:36:39";"12";"Agricultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141518";"141518";"2018-08-14T16:36:39";"456";"Sindicalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141518";"141518";"2018-08-14T16:36:39";"321";"Metalúrgico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141518";"141518";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141517";"141517";"2018-08-14T16:36:39";"113";"Consultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141517";"141517";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141516";"141516";"2016-05-02T17:06:38";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141515";"141515";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141515";"141515";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141514";"141514";"2018-08-14T16:36:39";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141514";"141514";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141513";"141513";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141512";"141512";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141511";"141511";"2018-08-14T16:36:39";"12";"Agricultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141511";"141511";"2018-08-14T16:36:39";"334";"Motorista profissional"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141511";"141511";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141510";"141510";"2018-08-14T16:36:39";"366";"Pedagogo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141510";"141510";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141509";"141509";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141509";"141509";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141508";"141508";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141507";"141507";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141506";"141506";"2018-08-14T16:36:39";"146";"Dentista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141506";"141506";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141505";"141505";"2018-08-14T16:36:39";"878";"Policial"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141504";"141504";"2018-08-14T16:36:39";"881";"Profissional técnica"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141503";"141503";"2018-08-14T16:36:39";"449";"Servidora pública"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141503";"141503";"2018-08-14T16:36:39";"441";"Secretária"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141502";"141502";"2018-08-14T16:36:39";"449";"Servidora pública"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141501";"141501";"2018-08-14T16:36:39";"391";"Professora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141501";"141501";"2018-08-14T16:36:39";"309";"Médica"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141500";"141500";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141500";"141500";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141499";"141499";"2020-02-17T12:48:28";"337";"Músico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/141498";"141498";"2018-08-14T16:36:39";"309";"Médico"
